,dataset,mode,size,channels,auc,class,f1,run
9449,celeba,test,12,12.0,0.8639222164261288,13,,1
9450,celeba,test,12,12.0,0.8810300399294271,14,,1
9451,celeba,test,12,12.0,0.9692796610169492,15,,1
9452,celeba,test,12,12.0,0.911649581548072,16,,1
9453,celeba,test,12,12.0,0.943889206167904,17,,1
9454,celeba,test,12,12.0,0.918799417394923,18,,1
9455,celeba,test,12,12.0,0.8934540923714275,19,,1
9456,celeba,test,12,12.0,0.9694755823248378,20,,1
9457,celeba,test,12,12.0,0.9106427651428268,21,,1
9458,celeba,test,12,12.0,0.9404350409116684,22,,1
9459,celeba,test,12,12.0,0.7145057313608307,23,,1
9460,celeba,test,12,12.0,0.9300413707325766,24,,1
9461,celeba,test,12,12.0,0.6567247946421443,25,,1
9462,celeba,test,12,12.0,0.8315002938460248,26,,1
9463,celeba,test,12,12.0,0.7095947286144123,27,,1
9464,celeba,test,12,12.0,0.8698468552646402,28,,1
9465,celeba,test,12,12.0,0.901818079635822,29,,1
9466,celeba,test,12,12.0,0.9375257731958764,30,,1
9467,celeba,test,12,12.0,0.9556449409965034,31,,1
9468,celeba,test,12,12.0,0.6453181032181694,32,,1
9469,celeba,test,12,12.0,0.7811502948471003,33,,1
9470,celeba,test,12,12.0,0.7726858042665934,34,,1
9471,celeba,test,12,12.0,0.9428818608765792,35,,1
9472,celeba,test,12,12.0,0.9366067766819648,36,,1
9473,celeba,test,12,12.0,0.7302909713829989,37,,1
9474,celeba,test,12,12.0,0.9053561432036894,38,,1
9475,celeba,test,12,12.0,0.8105609492988133,39,,1
9476,celeba,test,12,12.0,0.87772808061615,0,,2
9477,celeba,test,12,12.0,0.8120847934985918,1,,2
9478,celeba,test,12,12.0,0.8103609070085964,2,,2
9479,celeba,test,12,12.0,0.7970178585401381,3,,2
9480,celeba,test,12,12.0,0.9596695204237102,4,,2
9481,celeba,test,12,12.0,0.9123928370343878,5,,2
9482,celeba,test,12,12.0,0.6513688081017,6,,2
9483,celeba,test,12,12.0,0.7654816445351179,7,,2
9484,celeba,test,12,12.0,0.8622015521053136,8,,2
9485,celeba,test,12,12.0,0.9249067936217674,9,,2
9486,celeba,test,12,12.0,0.6015855684785189,10,,2
9487,celeba,test,12,12.0,0.7044437461913468,11,,2
9488,celeba,test,12,12.0,0.8438931663658306,12,,2
9489,celeba,test,12,12.0,0.8645646167816224,13,,2
9490,celeba,test,12,12.0,0.8754642956634784,14,,2
9491,celeba,test,12,12.0,0.9667009464307806,15,,2
9492,celeba,test,12,12.0,0.9091518840347576,16,,2
9493,celeba,test,12,12.0,0.9433631909585499,17,,2
9494,celeba,test,12,12.0,0.9164351341868416,18,,2
9495,celeba,test,12,12.0,0.8952729459532228,19,,2
9496,celeba,test,12,12.0,0.9706880490439692,20,,2
9497,celeba,test,12,12.0,0.9077031051200468,21,,2
9498,celeba,test,12,12.0,0.9427439172585133,22,,2
9499,celeba,test,12,12.0,0.7204781032624671,23,,2
9500,celeba,test,12,12.0,0.929760762647272,24,,2
9501,celeba,test,12,12.0,0.6534090108537909,25,,2
9502,celeba,test,12,12.0,0.8328315962435684,26,,2
9503,celeba,test,12,12.0,0.7080158583411176,27,,2
9504,celeba,test,12,12.0,0.8683028170414108,28,,2
9505,celeba,test,12,12.0,0.9011085508753196,29,,2
9506,celeba,test,12,12.0,0.9359369314736204,30,,2
9507,celeba,test,12,12.0,0.9558566433566432,31,,2
9508,celeba,test,12,12.0,0.6438746852043125,32,,2
9509,celeba,test,12,12.0,0.7818723478032886,33,,2
9510,celeba,test,12,12.0,0.7742760913305923,34,,2
9511,celeba,test,12,12.0,0.9453146343684546,35,,2
9512,celeba,test,12,12.0,0.9379240308563616,36,,2
9513,celeba,test,12,12.0,0.7281405256283492,37,,2
9514,celeba,test,12,12.0,0.9090848505851304,38,,2
9515,celeba,test,12,12.0,0.8103371089536139,39,,2
9516,celeba,train,12,48.0,0.8695633072664969,0,,0
9517,celeba,train,12,48.0,0.8054823019973424,1,,0
9518,celeba,train,12,48.0,0.8332893772893774,2,,0
9519,celeba,train,12,48.0,0.7743268072109476,3,,0
9520,celeba,train,12,48.0,0.9585822784810126,4,,0
9521,celeba,train,12,48.0,0.9244174850760638,5,,0
9522,celeba,train,12,48.0,0.6427581389765026,6,,0
9523,celeba,train,12,48.0,0.7710160427807486,7,,0
9524,celeba,train,12,48.0,0.8505569461334201,8,,0
9525,celeba,train,12,48.0,0.9307672350957242,9,,0
9526,celeba,train,12,48.0,0.6372758897511372,10,,0
9527,celeba,train,12,48.0,0.7281099105990342,11,,0
9528,celeba,train,12,48.0,0.8207225563376396,12,,0
9529,celeba,train,12,48.0,0.8497725536495591,13,,0
9530,celeba,train,12,48.0,0.8631801038854725,14,,0
9531,celeba,train,12,48.0,0.9268678624153672,15,,0
9532,celeba,train,12,48.0,0.91090372957301,16,,0
9533,celeba,train,12,48.0,0.9441272773066912,17,,0
9534,celeba,train,12,48.0,0.9188986472577262,18,,0
9535,celeba,train,12,48.0,0.8939836065894391,19,,0
9536,celeba,train,12,48.0,0.9696731370370074,20,,0
9537,celeba,train,12,48.0,0.8863795251541744,21,,0
9538,celeba,train,12,48.0,0.905084536018686,22,,0
9539,celeba,train,12,48.0,0.7001775814488875,23,,0
9540,celeba,train,12,48.0,0.9059538374287068,24,,0
9541,celeba,train,12,48.0,0.6857252627864652,25,,0
9542,celeba,train,12,48.0,0.8134425037217178,26,,0
9543,celeba,train,12,48.0,0.7104641418250496,27,,0
9544,celeba,train,12,48.0,0.8533697576085353,28,,0
9545,celeba,train,12,48.0,0.8830454848047391,29,,0
9546,celeba,train,12,48.0,0.888786184707545,30,,0
9547,celeba,train,12,48.0,0.956978379928707,31,,0
9548,celeba,train,12,48.0,0.6239758375767146,32,,0
9549,celeba,train,12,48.0,0.7715990566356492,33,,0
9550,celeba,train,12,48.0,0.7971356250510329,34,,0
9551,celeba,train,12,48.0,0.9464981410984216,35,,0
9552,celeba,train,12,48.0,0.943773879904236,36,,0
9553,celeba,train,12,48.0,0.7205649767155786,37,,0
9554,celeba,train,12,48.0,0.9005084444444444,38,,0
9555,celeba,train,12,48.0,0.7964897902486456,39,,0
9556,celeba,train,12,48.0,0.8707031211863827,0,,1
9557,celeba,train,12,48.0,0.8111092868979882,1,,1
9558,celeba,train,12,48.0,0.8344126984126985,2,,1
9559,celeba,train,12,48.0,0.7683420427836836,3,,1
9560,celeba,train,12,48.0,0.9602632911392404,4,,1
9561,celeba,train,12,48.0,0.9291334095741128,5,,1
9562,celeba,train,12,48.0,0.6458631189496546,6,,1
9563,celeba,train,12,48.0,0.7656275170000659,7,,1
9564,celeba,train,12,48.0,0.8528367350690896,8,,1
9565,celeba,train,12,48.0,0.9340349128825159,9,,1
9566,celeba,train,12,48.0,0.6339669829768839,10,,1
9567,celeba,train,12,48.0,0.7325112348807189,11,,1
9568,celeba,train,12,48.0,0.8197156121668807,12,,1
9569,celeba,train,12,48.0,0.8478930828529759,13,,1
9570,celeba,train,12,48.0,0.8579273581320106,14,,1
9571,celeba,train,12,48.0,0.9283950722030848,15,,1
9572,celeba,train,12,48.0,0.9097011729045862,16,,1
9573,celeba,train,12,48.0,0.9472216558523334,17,,1
9574,celeba,train,12,48.0,0.9169715449225796,18,,1
9575,celeba,train,12,48.0,0.8967236648327901,19,,1
9576,celeba,train,12,48.0,0.9673446831304012,20,,1
9577,celeba,train,12,48.0,0.8901640752848176,21,,1
9578,celeba,train,12,48.0,0.90846442990394,22,,1
9579,celeba,train,12,48.0,0.7117720267405195,23,,1
9580,celeba,train,12,48.0,0.9086432655507086,24,,1
9581,celeba,train,12,48.0,0.6879225012071464,25,,1
9582,celeba,train,12,48.0,0.8234257986067707,26,,1
9583,celeba,train,12,48.0,0.7107903140293139,27,,1
9584,celeba,train,12,48.0,0.8536493927921727,28,,1
9585,celeba,train,12,48.0,0.8851398352942939,29,,1
9586,celeba,train,12,48.0,0.8889994933918748,30,,1
9587,celeba,train,12,48.0,0.9599186784070488,31,,1
9588,celeba,train,12,48.0,0.6250110048648603,32,,1
9589,celeba,train,12,48.0,0.7731870983437062,33,,1
9590,celeba,train,12,48.0,0.7923720094717074,34,,1
9591,celeba,train,12,48.0,0.9452904116298227,35,,1
9592,celeba,train,12,48.0,0.942783016563248,36,,1
9593,celeba,train,12,48.0,0.7183927403372091,37,,1
9594,celeba,train,12,48.0,0.9032888888888888,38,,1
9595,celeba,train,12,48.0,0.7960563967217671,39,,1
9596,celeba,train,12,48.0,0.8740273750597976,0,,2
9597,celeba,train,12,48.0,0.8146673575873871,1,,2
9598,celeba,train,12,48.0,0.8347272283272282,2,,2
9599,celeba,train,12,48.0,0.7694501115525489,3,,2
9600,celeba,train,12,48.0,0.9605367088607596,4,,2
9601,celeba,train,12,48.0,0.9304086741571268,5,,2
9602,celeba,train,12,48.0,0.6402970740065702,6,,2
9603,celeba,train,12,48.0,0.7667366475209613,7,,2
9604,celeba,train,12,48.0,0.8557429406650785,8,,2
9605,celeba,train,12,48.0,0.9354000485930659,9,,2
9606,celeba,train,12,48.0,0.6228052119141227,10,,2
9607,celeba,train,12,48.0,0.7318180188363532,11,,2
9608,celeba,train,12,48.0,0.8264962283930669,12,,2
9609,celeba,train,12,48.0,0.8499852420306966,13,,2
9610,celeba,train,12,48.0,0.8683987409002759,14,,2
9611,celeba,train,12,48.0,0.9322130966723796,15,,2
9612,celeba,train,12,48.0,0.9172047970479704,16,,2
9613,celeba,train,12,48.0,0.9490506974345444,17,,2
9614,celeba,train,12,48.0,0.9203406619611808,18,,2
9615,celeba,train,12,48.0,0.8976546196677899,19,,2
9616,celeba,train,12,48.0,0.970972274409792,20,,2
9617,celeba,train,12,48.0,0.8978347217828394,21,,2
9618,celeba,train,12,48.0,0.9082942750630346,22,,2
9619,celeba,train,12,48.0,0.713641305149862,23,,2
9620,celeba,train,12,48.0,0.9132284908170654,24,,2
9621,celeba,train,12,48.0,0.6887558964454183,25,,2
9622,celeba,train,12,48.0,0.8221075718490404,26,,2
9623,celeba,train,12,48.0,0.7125799854871692,27,,2
9624,celeba,train,12,48.0,0.8515936132553223,28,,2
9625,celeba,train,12,48.0,0.8912433710067094,29,,2
9626,celeba,train,12,48.0,0.8898438402673469,30,,2
9627,celeba,train,12,48.0,0.9589470336544184,31,,2
9628,celeba,train,12,48.0,0.6216712058775918,32,,2
9629,celeba,train,12,48.0,0.7719200437894054,33,,2
9630,celeba,train,12,48.0,0.7947889279007103,34,,2
9631,celeba,train,12,48.0,0.947422026314032,35,,2
9632,celeba,train,12,48.0,0.945956906239312,36,,2
9633,celeba,train,12,48.0,0.7138456882328247,37,,2
9634,celeba,train,12,48.0,0.9109937777777778,38,,2
9635,celeba,train,12,48.0,0.8005209056813447,39,,2
9636,celeba,test,12,48.0,0.8794787491260001,0,,0
9637,celeba,test,12,48.0,0.8170344252622327,1,,0
9638,celeba,test,12,48.0,0.8116934807293842,2,,0
9639,celeba,test,12,48.0,0.7984112700810766,3,,0
9640,celeba,test,12,48.0,0.9570122614815352,4,,0
9641,celeba,test,12,48.0,0.90674298947935,5,,0
9642,celeba,test,12,48.0,0.6525355377452507,6,,0
9643,celeba,test,12,48.0,0.7739360750205805,7,,0
9644,celeba,test,12,48.0,0.861608559241372,8,,0
9645,celeba,test,12,48.0,0.9248555596717876,9,,0
9646,celeba,test,12,48.0,0.5981628293377641,10,,0
9647,celeba,test,12,48.0,0.7162331149705464,11,,0
9648,celeba,test,12,48.0,0.8383926598773588,12,,0
9649,celeba,test,12,48.0,0.8717421124828533,13,,0
9650,celeba,test,12,48.0,0.8838274213018851,14,,0
9651,celeba,test,12,48.0,0.9751175306198194,15,,0
9652,celeba,test,12,48.0,0.9137318303768068,16,,0
9653,celeba,test,12,48.0,0.944062039736692,17,,0
9654,celeba,test,12,48.0,0.9162994785929351,18,,0
9655,celeba,test,12,48.0,0.8995346250370945,19,,0
9656,celeba,test,12,48.0,0.9706498367197716,20,,0
9657,celeba,test,12,48.0,0.8981901339559649,21,,0
9658,celeba,test,12,48.0,0.9315100861440416,22,,0
9659,celeba,test,12,48.0,0.7215126873714117,23,,0
9660,celeba,test,12,48.0,0.9331716676841868,24,,0
9661,celeba,test,12,48.0,0.666252389383856,25,,0
9662,celeba,test,12,48.0,0.8657843290115981,26,,0
9663,celeba,test,12,48.0,0.7146963406229514,27,,0
9664,celeba,test,12,48.0,0.8695254567503627,28,,0
9665,celeba,test,12,48.0,0.9024187203192175,29,,0
9666,celeba,test,12,48.0,0.9257428744693754,30,,0
9667,celeba,test,12,48.0,0.9551025146728273,31,,0
9668,celeba,test,12,48.0,0.6482470087156336,32,,0
9669,celeba,test,12,48.0,0.7885177722287651,33,,0
9670,celeba,test,12,48.0,0.7898649661946836,34,,0
9671,celeba,test,12,48.0,0.941906149583046,35,,0
9672,celeba,test,12,48.0,0.9390215799238354,36,,0
9673,celeba,test,12,48.0,0.7352205173276694,37,,0
9674,celeba,test,12,48.0,0.9080885293098392,38,,0
9675,celeba,test,12,48.0,0.8148300970873787,39,,0
9676,celeba,test,12,48.0,0.8775119157544153,0,,1
9677,celeba,test,12,48.0,0.8153037263178515,1,,1
9678,celeba,test,12,48.0,0.8137898942915897,2,,1
9679,celeba,test,12,48.0,0.7944702929474716,3,,1
9680,celeba,test,12,48.0,0.9583635638104911,4,,1
9681,celeba,test,12,48.0,0.91114282375521,5,,1
9682,celeba,test,12,48.0,0.6517974928570955,6,,1
9683,celeba,test,12,48.0,0.7704045718648961,7,,1
9684,celeba,test,12,48.0,0.8636129003016584,8,,1
9685,celeba,test,12,48.0,0.9264674585596168,9,,1
9686,celeba,test,12,48.0,0.5941609304533586,10,,1
9687,celeba,test,12,48.0,0.7177502285191957,11,,1
9688,celeba,test,12,48.0,0.8418943085702851,12,,1
9689,celeba,test,12,48.0,0.8717179620935488,13,,1
9690,celeba,test,12,48.0,0.8850055715479618,14,,1
9691,celeba,test,12,48.0,0.9755814672770012,15,,1
9692,celeba,test,12,48.0,0.9118898410283106,16,,1
9693,celeba,test,12,48.0,0.9444678228981934,17,,1
9694,celeba,test,12,48.0,0.917952844891598,18,,1
9695,celeba,test,12,48.0,0.8996751415482757,19,,1
9696,celeba,test,12,48.0,0.9712509062517428,20,,1
9697,celeba,test,12,48.0,0.9001603629142138,21,,1
9698,celeba,test,12,48.0,0.9304501633766304,22,,1
9699,celeba,test,12,48.0,0.7239619868717546,23,,1
9700,celeba,test,12,48.0,0.9361863086006378,24,,1
9701,celeba,test,12,48.0,0.6682725048257335,25,,1
9702,celeba,test,12,48.0,0.8696043273324778,26,,1
9703,celeba,test,12,48.0,0.7135449059521608,27,,1
9704,celeba,test,12,48.0,0.8718514542454424,28,,1
9705,celeba,test,12,48.0,0.9056994127068876,29,,1
9706,celeba,test,12,48.0,0.9277319587628864,30,,1
9707,celeba,test,12,48.0,0.9569210086788212,31,,1
9708,celeba,test,12,48.0,0.6494336578968748,32,,1
9709,celeba,test,12,48.0,0.7870208073884095,33,,1
9710,celeba,test,12,48.0,0.7932423734956321,34,,1
9711,celeba,test,12,48.0,0.9398766700924974,35,,1
9712,celeba,test,12,48.0,0.9394160726491554,36,,1
9713,celeba,test,12,48.0,0.7333396402224909,37,,1
9714,celeba,test,12,48.0,0.9081618372297604,38,,1
9715,celeba,test,12,48.0,0.8173624595469257,39,,1
9716,celeba,test,12,48.0,0.8790384132965408,0,,2
9717,celeba,test,12,48.0,0.8190004228208603,1,,2
9718,celeba,test,12,48.0,0.814591779795607,2,,2
9719,celeba,test,12,48.0,0.7955161039852172,3,,2
9720,celeba,test,12,48.0,0.9530127693535516,4,,2
9721,celeba,test,12,48.0,0.9105939510688852,5,,2
9722,celeba,test,12,48.0,0.6526195069241427,6,,2
9723,celeba,test,12,48.0,0.7729995108390899,7,,2
9724,celeba,test,12,48.0,0.8638370037619165,8,,2
9725,celeba,test,12,48.0,0.9273226714169734,9,,2
9726,celeba,test,12,48.0,0.6075243294564443,10,,2
9727,celeba,test,12,48.0,0.7186643053016453,11,,2
9728,celeba,test,12,48.0,0.8366543414190848,12,,2
9729,celeba,test,12,48.0,0.8716358507699145,13,,2
9730,celeba,test,12,48.0,0.8819005942984491,14,,2
9731,celeba,test,12,48.0,0.9759216874922678,15,,2
9732,celeba,test,12,48.0,0.9106384895687344,16,,2
9733,celeba,test,12,48.0,0.9443701343593136,17,,2
9734,celeba,test,12,48.0,0.919478715331326,18,,2
9735,celeba,test,12,48.0,0.901359374416562,19,,2
9736,celeba,test,12,48.0,0.9732926836825112,20,,2
9737,celeba,test,12,48.0,0.9022639008965032,21,,2
9738,celeba,test,12,48.0,0.9328197996273392,22,,2
9739,celeba,test,12,48.0,0.7301734104046242,23,,2
9740,celeba,test,12,48.0,0.9356118204259932,24,,2
9741,celeba,test,12,48.0,0.6642686724184087,25,,2
9742,celeba,test,12,48.0,0.8674934334408769,26,,2
9743,celeba,test,12,48.0,0.7139339203769117,27,,2
9744,celeba,test,12,48.0,0.8748898298907245,28,,2
9745,celeba,test,12,48.0,0.9041398544412284,29,,2
9746,celeba,test,12,48.0,0.9283080654942388,30,,2
9747,celeba,test,12,48.0,0.9570800293456544,31,,2
9748,celeba,test,12,48.0,0.6478219620040154,32,,2
9749,celeba,test,12,48.0,0.7874605936691921,33,,2
9750,celeba,test,12,48.0,0.7921769748928353,34,,2
9751,celeba,test,12,48.0,0.9429143845863636,35,,2
9752,celeba,test,12,48.0,0.9419207108680792,36,,2
9753,celeba,test,12,48.0,0.7290316280318844,37,,2
9754,celeba,test,12,48.0,0.9111174792738516,38,,2
9755,celeba,test,12,48.0,0.8174015641855448,39,,2
9756,celeba,train,12,192.0,0.8807783928379659,0,,0
9757,celeba,train,12,192.0,0.8181189683390709,1,,0
9758,celeba,train,12,192.0,0.8477938949938949,2,,0
9759,celeba,train,12,192.0,0.7801549804932173,3,,0
9760,celeba,train,12,192.0,0.9568911392405064,4,,0
9761,celeba,train,12,192.0,0.93789716926632,5,,0
9762,celeba,train,12,192.0,0.6435221059294749,6,,0
9763,celeba,train,12,192.0,0.7740265399088928,7,,0
9764,celeba,train,12,192.0,0.8537717637109081,8,,0
9765,celeba,train,12,192.0,0.9377226324264001,9,,0
9766,celeba,train,12,192.0,0.6725623186019225,10,,0
9767,celeba,train,12,192.0,0.7374698211980685,11,,0
9768,celeba,train,12,192.0,0.8398466134359062,12,,0
9769,celeba,train,12,192.0,0.8676600805611502,13,,0
9770,celeba,train,12,192.0,0.8822030347032054,14,,0
9771,celeba,train,12,192.0,0.9561733213419084,15,,0
9772,celeba,train,12,192.0,0.9237982670005273,16,,0
9773,celeba,train,12,192.0,0.9538901615553448,17,,0
9774,celeba,train,12,192.0,0.931122651758035,18,,0
9775,celeba,train,12,192.0,0.9022438749625956,19,,0
9776,celeba,train,12,192.0,0.9793906845854352,20,,0
9777,celeba,train,12,192.0,0.9116874836451974,21,,0
9778,celeba,train,12,192.0,0.9129271273222268,22,,0
9779,celeba,train,12,192.0,0.7276461357588041,23,,0
9780,celeba,train,12,192.0,0.9208098959540868,24,,0
9781,celeba,train,12,192.0,0.6812216784905101,25,,0
9782,celeba,train,12,192.0,0.8655920088184824,26,,0
9783,celeba,train,12,192.0,0.7093402525818912,27,,0
9784,celeba,train,12,192.0,0.8557942868380943,28,,0
9785,celeba,train,12,192.0,0.8994038580927946,29,,0
9786,celeba,train,12,192.0,0.9043577186636208,30,,0
9787,celeba,train,12,192.0,0.9632160270655744,31,,0
9788,celeba,train,12,192.0,0.6325383324292777,32,,0
9789,celeba,train,12,192.0,0.7766075825049612,33,,0
9790,celeba,train,12,192.0,0.8073879317383849,34,,0
9791,celeba,train,12,192.0,0.9594436652641422,35,,0
9792,celeba,train,12,192.0,0.9532183514926466,36,,0
9793,celeba,train,12,192.0,0.7178557830301965,37,,0
9794,celeba,train,12,192.0,0.9142471111111112,38,,0
9795,celeba,train,12,192.0,0.8196819002639255,39,,0
9796,celeba,train,12,192.0,0.8789429751339952,0,,1
9797,celeba,train,12,192.0,0.8157781323592035,1,,1
9798,celeba,train,12,192.0,0.8483594627594628,2,,1
9799,celeba,train,12,192.0,0.7801713852798359,3,,1
9800,celeba,train,12,192.0,0.9570632911392406,4,,1
9801,celeba,train,12,192.0,0.9388049847321944,5,,1
9802,celeba,train,12,192.0,0.6440582470232573,6,,1
9803,celeba,train,12,192.0,0.7713844325609032,7,,1
9804,celeba,train,12,192.0,0.8567370652182477,8,,1
9805,celeba,train,12,192.0,0.9381612054374816,9,,1
9806,celeba,train,12,192.0,0.6627436652189128,10,,1
9807,celeba,train,12,192.0,0.7346715590189797,11,,1
9808,celeba,train,12,192.0,0.8393815668130118,12,,1
9809,celeba,train,12,192.0,0.8645044794777416,13,,1
9810,celeba,train,12,192.0,0.8774619200296259,14,,1
9811,celeba,train,12,192.0,0.9553588094551256,15,,1
9812,celeba,train,12,192.0,0.9242471665788086,16,,1
9813,celeba,train,12,192.0,0.9538961584129916,17,,1
9814,celeba,train,12,192.0,0.9307394732926648,18,,1
9815,celeba,train,12,192.0,0.901884987962128,19,,1
9816,celeba,train,12,192.0,0.9792987456329,20,,1
9817,celeba,train,12,192.0,0.9144824461707304,21,,1
9818,celeba,train,12,192.0,0.9104366791962504,22,,1
9819,celeba,train,12,192.0,0.7325775873518721,23,,1
9820,celeba,train,12,192.0,0.922841234568782,24,,1
9821,celeba,train,12,192.0,0.6808038201537718,25,,1
9822,celeba,train,12,192.0,0.8679216336920577,26,,1
9823,celeba,train,12,192.0,0.7085181031681461,27,,1
9824,celeba,train,12,192.0,0.8533482472097941,28,,1
9825,celeba,train,12,192.0,0.8991383243700122,29,,1
9826,celeba,train,12,192.0,0.9050243083021516,30,,1
9827,celeba,train,12,192.0,0.9638667168748158,31,,1
9828,celeba,train,12,192.0,0.6261768105487665,32,,1
9829,celeba,train,12,192.0,0.7728019137591988,33,,1
9830,celeba,train,12,192.0,0.8022160529109169,34,,1
9831,celeba,train,12,192.0,0.9604065094948684,35,,1
9832,celeba,train,12,192.0,0.9521932867542874,36,,1
9833,celeba,train,12,192.0,0.7207407081978736,37,,1
9834,celeba,train,12,192.0,0.917088,38,,1
9835,celeba,train,12,192.0,0.8179622169745799,39,,1
9836,celeba,train,12,192.0,0.8803903191478976,0,,2
9837,celeba,train,12,192.0,0.8190476068319061,1,,2
9838,celeba,train,12,192.0,0.8483067155067154,2,,2
9839,celeba,train,12,192.0,0.7769754345777109,3,,2
9840,celeba,train,12,192.0,0.9631696202531644,4,,2
9841,celeba,train,12,192.0,0.9419548293031828,5,,2
9842,celeba,train,12,192.0,0.6467103037314329,6,,2
9843,celeba,train,12,192.0,0.7736251402918071,7,,2
9844,celeba,train,12,192.0,0.8551296564295039,8,,2
9845,celeba,train,12,192.0,0.9386183097025528,9,,2
9846,celeba,train,12,192.0,0.6527603384039028,10,,2
9847,celeba,train,12,192.0,0.7355335970741503,11,,2
9848,celeba,train,12,192.0,0.8397165580244188,12,,2
9849,celeba,train,12,192.0,0.8633455448295021,13,,2
9850,celeba,train,12,192.0,0.8854482375527467,14,,2
9851,celeba,train,12,192.0,0.9542091598649268,15,,2
9852,celeba,train,12,192.0,0.9303258434370058,16,,2
9853,celeba,train,12,192.0,0.9523969440013432,17,,2
9854,celeba,train,12,192.0,0.9291160602731572,18,,2
9855,celeba,train,12,192.0,0.9030349909935989,19,,2
9856,celeba,train,12,192.0,0.9791108703820663,20,,2
9857,celeba,train,12,192.0,0.9122952964564268,21,,2
9858,celeba,train,12,192.0,0.9127183009265704,22,,2
9859,celeba,train,12,192.0,0.7280470467860709,23,,2
9860,celeba,train,12,192.0,0.923460088387306,24,,2
9861,celeba,train,12,192.0,0.6827805222300635,25,,2
9862,celeba,train,12,192.0,0.8668193233860245,26,,2
9863,celeba,train,12,192.0,0.7068053936910722,27,,2
9864,celeba,train,12,192.0,0.8560493387088844,28,,2
9865,celeba,train,12,192.0,0.9026201820588962,29,,2
